127.0.0.1 - - [17/May/2023:15:29:47 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/rtmnu1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/assets/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/images/home1.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/assets/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:58 +0530] "GET /Student_Result_Managment_Syste/dgiOneView.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:58 +0530] "GET /Student_Result_Managment_Syste/result.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:34:01 +0530] "POST /Student_Result_Managment_Syste/studentHome.jsp HTTP/1.1" 200 4521
0:0:0:0:0:0:0:1 - - [17/May/2023:15:34:01 +0530] "GET /Student_Result_Managment_Syste/print.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:35:31 +0530] "POST /Student_Result_Managment_Syste/studentHome.jsp HTTP/1.1" 200 4518
0:0:0:0:0:0:0:1 - - [17/May/2023:15:35:31 +0530] "GET /Student_Result_Managment_Syste/logo.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:35:31 +0530] "GET /Student_Result_Managment_Syste/rtmnu1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:35:31 +0530] "GET /Student_Result_Managment_Syste/print.png HTTP/1.1" 304 -
